ip_core,access,address_raw,address_value,byte_offset,address_scale,name,description,notes,source_workbook,source_sheet,source_row
AD7606_HELM,read,0x1,1,4,4,舵1反馈,"低16位有效，高16位为0；
采样值为原始数据，通过公式换算为电压值；
公式：①电压值 = 原始数据值（有符号）/ 65536 * 10；量程为-5 ~ 5；
      ②电压值 = 原始数据值（有符号）/ 65536 * 20；量程为-10 ~ 10；
本设计为公式①。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,13
AD7606_HELM,read,0x2,2,8,4,舵2反馈,"低16位有效，高16位为0；
采样值为原始数据，通过公式换算为电压值；
公式：①电压值 = 原始数据值（有符号）/ 65536 * 10；量程为-5 ~ 5；
      ②电压值 = 原始数据值（有符号）/ 65536 * 20；量程为-10 ~ 10；
本设计为公式①。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,14
AD7606_HELM,read,0x3,3,12,4,舵3反馈,"低16位有效，高16位为0；
采样值为原始数据，通过公式换算为电压值；
公式：①电压值 = 原始数据值（有符号）/ 65536 * 10；量程为-5 ~ 5；
      ②电压值 = 原始数据值（有符号）/ 65536 * 20；量程为-10 ~ 10；
本设计为公式①。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,15
AD7606_HELM,read,0x4,4,16,4,舵4反馈,"低16位有效，高16位为0；
采样值为原始数据，通过公式换算为电压值；
公式：①电压值 = 原始数据值（有符号）/ 65536 * 10；量程为-5 ~ 5；
      ②电压值 = 原始数据值（有符号）/ 65536 * 20；量程为-10 ~ 10；
本设计为公式①。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,16
AD7606_HELM,read,0x5,5,20,4,其他电压1,"低16位有效，高16位为0；
采样值为原始数据，通过公式换算为电压值；
公式：①电压值 = 原始数据值（有符号）/ 65536 * 10；量程为-5 ~ 5；
      ②电压值 = 原始数据值（有符号）/ 65536 * 20；量程为-10 ~ 10；
本设计为公式①。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,17
AD7606_HELM,read,0x6,6,24,4,其他电压2,"低16位有效，高16位为0；
采样值为原始数据，通过公式换算为电压值；
公式：①电压值 = 原始数据值（有符号）/ 65536 * 10；量程为-5 ~ 5；
      ②电压值 = 原始数据值（有符号）/ 65536 * 20；量程为-10 ~ 10；
本设计为公式①。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,18
AD7606_HELM,read,0x7,7,28,4,其他电压3,"低16位有效，高16位为0；
采样值为原始数据，通过公式换算为电压值；
公式：①电压值 = 原始数据值（有符号）/ 65536 * 10；量程为-5 ~ 5；
      ②电压值 = 原始数据值（有符号）/ 65536 * 20；量程为-10 ~ 10；
本设计为公式①。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,19
AD7606_HELM,read,0x8,8,32,4,其他电压4,"低16位有效，高16位为0；
采样值为原始数据，通过公式换算为电压值；
公式：①电压值 = 原始数据值（有符号）/ 65536 * 10；量程为-5 ~ 5；
      ②电压值 = 原始数据值（有符号）/ 65536 * 20；量程为-10 ~ 10；
本设计为公式①。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,20
AD7606_HELM,read,0x9,9,36,4,AD采集使能控制寄存器,"低1位有效，高31位为0；
1：使能；0：关闭；",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,21
AD7606_HELM,read,0xA,10,40,4,采集数据滤波控制寄存器,"低1位有效，高31位为0；
1：开启滤波；0：关闭滤波；",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,22
AD7606_HELM,read,0xB,11,44,4,AD7606过采样选择寄存器,"低3位有效，高29位为0；
回读。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,23
AD7606_HELM,read,0xC,12,48,4,AD7606时钟周期配置,"低8位有效，高24位为0；
回读。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,24
AD7606_HELM,read,0xD,13,52,4,AD7606转换低电平保持时间配置,"低8位有效，高24位为0；
回读。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,25
AD7606_HELM,read,0xE,14,56,4,AD7606等待转换完成时间配置,"低8位有效，高24位为0；
回读。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,26
AD7606_HELM,read,0xF,15,60,4,AD7606芯片复位时间配置,"低8位有效，高24位为0；
回读。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,27
AD7606_HELM,read,0x10,16,64,4,AD7606使能采集计数配置（解算周期采集8次）,"低16位有效，高16位为0；
回读。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,28
AD7606_HELM,read,0x11,17,68,4,AD通道选择配置,"32位有效；
回读。",,AD7606_HELM IP核通用型地址分配表（公开） .xlsx,Sheet1,29
ADS1258,write,0x1,1,4,4,"错误计数清除寄存器(32位,下同)","低8位有效，高24位无效；
当写数据8'hFF时，清除错误计数（包括超时计数、通道号错误计数、无新数据计数、供电异常计数、采集溢出计数），写其他无效",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,3
ADS1258,write,0x2,2,8,4,芯片写命令配置,"低8位有效，高24位无效；
D3-D0：A[3:0]=0000 从地址 00h 开始；
D4：MUL=1 连续写；MUL=0 不连续写；
D7-D5：C[2:0]=011 写寄存器；
默认值为8'h70。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,4
ADS1258,write,0x3,3,12,4,芯片CONFIG0寄存器配置,"低8位有效，高24位无效；
1.D0：保留，始终为 0；
2.D1：STAT，0 = SPI 读取仅输出 24 位 DATA；1 = SPI 读取输出 32 位（8 位 STATUS + 24 位 DATA）；本设计设为 1；
3.D2：CHOP，0 = 不使用外部斩波；1 = 使用外部斩波；本设计设为 0；
4.D3：CLKENB，0 = 不输出 CLKIO 时钟；1 = 输出 CLKIO 时钟（仅 CLKSEL=1 时有效）；本设计设为 0；
5.D4：BYPAS，0 = 正常 ADC 转换模式；1 = 旁路 ADC 内部电路；本设计设为 0；
6.D5：MUXMOD，0 = AutoScan 模式（自动循环扫描）；1 = FixedChannel 模式（固定单通道）；本设计设为 0；
7.D6：SPIRST，0 = SCLK 最大频率 = fCLK/4096（保守模式）；1 = SCLK 最大频率 = fCLK/256（快速模式）。但实际 SCLK 上限仍为 fCLK/2 = 8MHz。本设计设为 0；
8.D7：保留，始终为 0；
默认值为8'h02。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,5
ADS1258,write,0x4,4,16,4,芯片CONFIG1寄存器配置,"低8位有效，高24位无效；
1.D1-D0：采样率DRATE，每秒采样次数；2'b11：23739 SPS；2'b10：15123 SPS；2'b01：6168 SPS；2'b00：1831 SPS；本设计设为10；
2.D3-D2：SBCS[1:0]=00：传感器偏置电流关闭；可选：00=关闭, 01=1.5uA, 10=12uA, 11=24uA；本设计设为00；
3.D6-D4： DLY[2:0]=000：MUX 到 ADC 的切换延时 = 0*128/fCLK = 0us；本设计设为000；
4.D7：IDLMOD 0：Idle 模式为 Standby（唤醒快）；1：Idle 模式为 Sleep（功耗更低）；本设计设为 1；
默认值为8'h82。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,6
ADS1258,write,0x5,5,20,4,芯片MUXSCH寄存器配置,"D7-D0: [AINP[3] AINP[2] AINP[1] AINP[0] AINN[3] AINN[2] AINN[1] AINN[0]]
本设计：8'h00；
仅在 FixedChannel 模式下使用。AINP[3:0] 选择 ADC 正极输入通道，AINN[3:0] 选择 ADC 负极输入通道。AutoScan 模式下不使用，写 0x00。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,7
ADS1258,write,0x6,6,24,4,芯片MUXDIF寄存器配置,"D7-D0: [DIFF[7]  DIFF[6]  DIFF[5]  DIFF[4]  DIFF[3]  DIFF[2]  DIFF[1]  DIFF[0]]
差分通道模式选择；本设计禁用所有差分通道，写入 0x00。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,8
ADS1258,write,0x7,7,28,4,芯片MUXSG0寄存器配置,"D7-D0: [AIN[7]   AIN[6]   AIN[5]   AIN[4]   AIN[3]   AIN[2]   AIN[1]   AIN[0]]
单端通道模式选择；本设计使能所有单端通道，写入 8'hFF。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,9
ADS1258,write,0x8,8,32,4,芯片MUXSG1寄存器配置,"D7-D0: [AIN[15]   AIN[14]   AIN[13]   AIN[12]   AIN[11]   AIN[10]   AIN[9]   AIN[8]]
单端通道模式选择；本设计使能所有单端通道，写入 8'hFF。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,10
ADS1258,write,0x9,9,36,4,芯片SYSRED寄存器配置,"D7-D0: [(保留)  (保留)  REF    GAIN   TEMP   VCC   (保留)  OFFSET]
| bit0 | OFFSET | 0 | 0 = 不读取内部偏移量；1 = AutoScan 中包含 OFFSET 读数 |
| bit1 | 保留 | 0 | 始终为 0 |
| bit2 | VCC | 0 | 0 = 不读取供电电压；1 = AutoScan 中包含 VCC 读数 |
| bit3 | TEMP | 0 | 0 = 不读取温度；1 = AutoScan 中包含 TEMP 读数 |
| bit4 | GAIN | 0 | 0 = 不读取增益；1 = AutoScan 中包含 GAIN 读数 |
| bit5 | REF | 0 | 0 = 不读取参考电压；1 = AutoScan 中包含 REF 读数 |
| bit6 | 保留 | 0 | 始终为 0 |
| bit7 | 保留 | 0 | 始终为 0 |
本设计：8'h3D（全部开启）。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,11
ADS1258,write,0xA,10,40,4,芯片GPIOC寄存器配置,"D7-D0: [CIO[7] CIO[6] CIO[5] CIO[4] CIO[3] CIO[2] CIO[1] CIO[0]]
| bit0~bit7 | CIO[7:0] | 1 | 0 = 对应 GPIO 为输入；1 = 对应 GPIO 为输出|
本设计将所有 GPIO 配置为输出，写入 0xFF。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,12
ADS1258,write,0xB,11,44,4,芯片GPIOD寄存器配置,"D7-D0: [DIO[7] DIO[6] DIO[5] DIO[4] DIO[3] DIO[2] DIO[1] DIO[0]]
| bit0~bit7 | DIO[7:0] | 0 | 0 = 对应 GPIO 输出低电平；1 = 对应 GPIO 输出高电平|
本设计 GPIO 输出全 0，写入 0x00。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,13
ADS1258,write,0xC,12,48,4,芯片工作数量配置,"低8位有效，高24位无效；
可切换为1片或2片进行工作；8'hAA：double AD；8'hBB：AD1；8'hCC or other：AD2。
默认double AD模式；",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,14
ADS1258,write,0xD,13,52,4,芯片时钟选择配置,"低8位有效，高24位无效；
8'hAA：1=外部时钟输入，由FPGA生成外部时钟；
8'hFF：0=内部晶振(PLL)，由晶振生成内部时钟；
其余无效。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,15
ADS1258,write,0xE,14,56,4,spi时钟分频计数配置,"低8位有效，高24位无效；
spi时钟频率不得大于8MHz；公式：全局时钟频率 / 分频计数 = spi时钟频率；
本设计为32。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,16
ADS1258,write,0xF,15,60,4,芯片PWDN上升沿后等待时间计数,默认等待10ms，本设计为32'd1250000。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,17
ADS1258,write,0x10,16,64,4,芯片RESET上升沿后等待时间计数,等待 218/fCLK = 13.6us，数字部分复位完成，本设计为32'd1953。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,18
ADS1258,write,0x11,17,68,4,芯片RESET低电平持续时间计数,低电平保持至少 2 个 fCLK 周期（125ns）；本设计为32'd16（128ns）。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,19
ADS1258,write,0x12,18,72,4,芯片drdy下降沿超时时间计数,本设计为32'd125000，超时时间为1ms。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,20
ADS1258,write,0x13,19,76,4,28_5VC激活电压阈值配置,"低24位有效，高8位无效；
本设计为24'h41EB00，VREF = 5V，运放系数 = 11，阈值为22.5V。
公式：阈值 = 采样原始数据 * LSB * 运放系数；
其中LSB = VREF / 0x780000。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,21
ADS1258,write,0x14,20,80,4,28_5VB激活电压阈值配置,"低24位有效，高8位无效；
本设计为24'h225E3A，VREF = 5V，运放系数 = 19.18，阈值为22.5V。
公式：阈值 = 采样原始数据 * LSB * 运放系数；
其中LSB = VREF / 0x780000。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,22
ADS1258,write,0x15,21,84,4,热电池激活阈值判断次数配置,"低8位有效，高24位无效；
本设计判断次数为5。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,23
ADS1258,write,0x16,22,88,4,热电池激活阈值判断时间周期配置,本设计为32'd1249999，10ms。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,24
ADS1258,write,0x17,23,92,4,ADS1258使能1,16位有效，写16'hAAAA使能，默认为16'hAAAA，只有2个使能都打开才能进行AD采集。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,25
ADS1258,write,0x18,24,96,4,ADS1258使能2,16位有效，写16'hAAAA使能，默认为16'hAAAA，只有2个使能都打开才能进行AD采集。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,26
ADS1258,write,0x19,25,100,4,ADS1258状态回退,"16位有效，写16'hAAAA打开，默认为16'hFFFF关闭；
在上电状态中，再次进行修改标红寄存器时，需要先关闭ADS1258使能（关闭其中1个或2个都可），再打开状态回退使能，配置完成后，先关闭状态回退功能，再打开ADS1258使能（2个使能都要打开）。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,27
ADS1258,write,0x1A,26,104,4,芯片drdy下降沿延时读取数据时间计数,本设计为32'd1250，延时时间为10us。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,28
ADS1258,read,0x0,0,0,4,通信测试,32'hAAAABBBB,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,29
ADS1258,read,0x2,2,8,4,芯片写命令配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,30
ADS1258,read,0x3,3,12,4,芯片CONFIG0寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,31
ADS1258,read,0x4,4,16,4,芯片CONFIG1寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,32
ADS1258,read,0x5,5,20,4,芯片MUXSCH寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,33
ADS1258,read,0x6,6,24,4,芯片MUXDIF寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,34
ADS1258,read,0x7,7,28,4,芯片MUXSG0寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,35
ADS1258,read,0x8,8,32,4,芯片MUXSG1寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,36
ADS1258,read,0x9,9,36,4,芯片SYSRED寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,37
ADS1258,read,0xA,10,40,4,芯片GPIOC寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,38
ADS1258,read,0xB,11,44,4,芯片GPIOD寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,39
ADS1258,read,0xC,12,48,4,芯片工作数量配置,"回读，低8位有效，高24位为0；
8'hAA：double AD；8'hBB：AD1；8'hCC or other：AD2。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,40
ADS1258,read,0xD,13,52,4,芯片时钟选择配置,"回读,低8位有效，高24位为0；
8'hAA：1=外部时钟输入，由FPGA生成外部时钟；
8'hFF：0=内部晶振(PLL)，由晶振生成内部时钟；",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,41
ADS1258,read,0xE,14,56,4,spi时钟分频计数配置,"回读,低8位有效，高24位为0。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,42
ADS1258,read,0xF,15,60,4,芯片PWDN上升沿后等待时间计数,回读写入配置值。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,43
ADS1258,read,0x10,16,64,4,芯片RESET上升沿后等待时间计数,回读写入配置值。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,44
ADS1258,read,0x11,17,68,4,芯片RESET低电平持续时间计数,回读写入配置值。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,45
ADS1258,read,0x12,18,72,4,芯片drdy下降沿超时时间计数,回读写入配置值。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,46
ADS1258,read,0x13,19,76,4,28_5VC激活电压阈值配置,回读，低24位有效，高8位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,47
ADS1258,read,0x14,20,80,4,28_5VB激活电压阈值配置,回读，低24位有效，高8位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,48
ADS1258,read,0x15,21,84,4,热电池激活阈值判断次数配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,49
ADS1258,read,0x16,22,88,4,热电池激活阈值判断时间周期配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,50
ADS1258,read,0x17,23,92,4,ADS1258使能1,回读，低16位有效，高16位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,51
ADS1258,read,0x18,24,96,4,ADS1258使能2,回读，低16位有效，高16位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,52
ADS1258,read,0x19,25,100,4,ADS1258状态回退,回读，低16位有效，高16位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,53
ADS1258,read,0x1A,26,104,4,芯片drdy下降沿延时读取数据时间计数,回读写入配置值。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,54
ADS1258,read,0x20,32,128,4,芯片1通道0采集数据（28.5V(C)电源电压）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,55
ADS1258,read,0x21,33,132,4,芯片1通道1采集数据（热电池激活）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,56
ADS1258,read,0x22,34,136,4,芯片1通道2采集数据（28.5V(B)电源电压）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,57
ADS1258,read,0x23,35,140,4,芯片1通道3采集数据（28.5V(1)电源电压）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,58
ADS1258,read,0x24,36,144,4,芯片1通道4采集数据（主发动机点火1）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,59
ADS1258,read,0x25,37,148,4,芯片1通道5采集数据（主发动机点火2）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,60
ADS1258,read,0x26,38,152,4,芯片1通道6采集数据（拔销器点火1）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,61
ADS1258,read,0x27,39,156,4,芯片1通道7采集数据（拔销器点火2）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,62
ADS1258,read,0x28,40,160,4,芯片1通道8采集数据（脉冲发动机1点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,63
