ip_core,access,address_raw,address_value,byte_offset,address_scale,name,description,notes,source_workbook,source_sheet,source_row
ADS1258,write,0x13,19,76,4,28_5VC激活电压阈值配置,"低24位有效，高8位无效；
本设计为24'h41EB00，VREF = 5V，运放系数 = 11，阈值为22.5V。
公式：阈值 = 采样原始数据 * LSB * 运放系数；
其中LSB = VREF / 0x780000。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,21
ADS1258,write,0x14,20,80,4,28_5VB激活电压阈值配置,"低24位有效，高8位无效；
本设计为24'h225E3A，VREF = 5V，运放系数 = 19.18，阈值为22.5V。
公式：阈值 = 采样原始数据 * LSB * 运放系数；
其中LSB = VREF / 0x780000。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,22
ADS1258,write,0x15,21,84,4,热电池激活阈值判断次数配置,"低8位有效，高24位无效；
本设计判断次数为5。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,23
ADS1258,write,0x16,22,88,4,热电池激活阈值判断时间周期配置,本设计为32'd1249999，10ms。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,24
ADS1258,write,0x17,23,92,4,ADS1258使能1,16位有效，写16'hAAAA使能，默认为16'hAAAA，只有2个使能都打开才能进行AD采集。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,25
ADS1258,write,0x18,24,96,4,ADS1258使能2,16位有效，写16'hAAAA使能，默认为16'hAAAA，只有2个使能都打开才能进行AD采集。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,26
ADS1258,write,0x19,25,100,4,ADS1258状态回退,"16位有效，写16'hAAAA打开，默认为16'hFFFF关闭；
在上电状态中，再次进行修改标红寄存器时，需要先关闭ADS1258使能（关闭其中1个或2个都可），再打开状态回退使能，配置完成后，先关闭状态回退功能，再打开ADS1258使能（2个使能都要打开）。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,27
ADS1258,write,0x1A,26,104,4,芯片drdy下降沿延时读取数据时间计数,本设计为32'd1250，延时时间为10us。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,28
ADS1258,read,0x0,0,0,4,通信测试,32'hAAAABBBB,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,29
ADS1258,read,0x2,2,8,4,芯片写命令配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,30
ADS1258,read,0x3,3,12,4,芯片CONFIG0寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,31
ADS1258,read,0x4,4,16,4,芯片CONFIG1寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,32
ADS1258,read,0x5,5,20,4,芯片MUXSCH寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,33
ADS1258,read,0x6,6,24,4,芯片MUXDIF寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,34
ADS1258,read,0x7,7,28,4,芯片MUXSG0寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,35
ADS1258,read,0x8,8,32,4,芯片MUXSG1寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,36
ADS1258,read,0x9,9,36,4,芯片SYSRED寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,37
ADS1258,read,0xA,10,40,4,芯片GPIOC寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,38
ADS1258,read,0xB,11,44,4,芯片GPIOD寄存器配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,39
ADS1258,read,0xC,12,48,4,芯片工作数量配置,"回读，低8位有效，高24位为0；
8'hAA：double AD；8'hBB：AD1；8'hCC or other：AD2。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,40
ADS1258,read,0xD,13,52,4,芯片时钟选择配置,"回读,低8位有效，高24位为0；
8'hAA：1=外部时钟输入，由FPGA生成外部时钟；
8'hFF：0=内部晶振(PLL)，由晶振生成内部时钟；",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,41
ADS1258,read,0xE,14,56,4,spi时钟分频计数配置,"回读,低8位有效，高24位为0。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,42
ADS1258,read,0xF,15,60,4,芯片PWDN上升沿后等待时间计数,回读写入配置值。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,43
ADS1258,read,0x10,16,64,4,芯片RESET上升沿后等待时间计数,回读写入配置值。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,44
ADS1258,read,0x11,17,68,4,芯片RESET低电平持续时间计数,回读写入配置值。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,45
ADS1258,read,0x12,18,72,4,芯片drdy下降沿超时时间计数,回读写入配置值。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,46
ADS1258,read,0x13,19,76,4,28_5VC激活电压阈值配置,回读，低24位有效，高8位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,47
ADS1258,read,0x14,20,80,4,28_5VB激活电压阈值配置,回读，低24位有效，高8位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,48
ADS1258,read,0x15,21,84,4,热电池激活阈值判断次数配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,49
ADS1258,read,0x16,22,88,4,热电池激活阈值判断时间周期配置,回读，低8位有效，高24位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,50
ADS1258,read,0x17,23,92,4,ADS1258使能1,回读，低16位有效，高16位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,51
ADS1258,read,0x18,24,96,4,ADS1258使能2,回读，低16位有效，高16位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,52
ADS1258,read,0x19,25,100,4,ADS1258状态回退,回读，低16位有效，高16位为0。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,53
ADS1258,read,0x1A,26,104,4,芯片drdy下降沿延时读取数据时间计数,回读写入配置值。,,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,54
ADS1258,read,0x20,32,128,4,芯片1通道0采集数据（28.5V(C)电源电压）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,55
ADS1258,read,0x21,33,132,4,芯片1通道1采集数据（热电池激活）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,56
ADS1258,read,0x22,34,136,4,芯片1通道2采集数据（28.5V(B)电源电压）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,57
ADS1258,read,0x23,35,140,4,芯片1通道3采集数据（28.5V(1)电源电压）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,58
ADS1258,read,0x24,36,144,4,芯片1通道4采集数据（主发动机点火1）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,59
ADS1258,read,0x25,37,148,4,芯片1通道5采集数据（主发动机点火2）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,60
ADS1258,read,0x26,38,152,4,芯片1通道6采集数据（拔销器点火1）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,61
ADS1258,read,0x27,39,156,4,芯片1通道7采集数据（拔销器点火2）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,62
ADS1258,read,0x28,40,160,4,芯片1通道8采集数据（脉冲发动机1点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,63
ADS1258,read,0x29,41,164,4,芯片1通道9采集数据（脉冲发动机2点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,64
ADS1258,read,0x2A,42,168,4,芯片1通道10采集数据（脉冲发动机3点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,65
ADS1258,read,0x2B,43,172,4,芯片1通道11采集数据（脉冲发动机4点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,66
ADS1258,read,0x2C,44,176,4,芯片1通道12采集数据（脉冲发动机5点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,67
ADS1258,read,0x2D,45,180,4,芯片1通道13采集数据（脉冲发动机6点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,68
ADS1258,read,0x2E,46,184,4,芯片1通道14采集数据（脉冲发动机7点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,69
ADS1258,read,0x2F,47,188,4,芯片1通道15采集数据（脉冲发动机8点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,70
ADS1258,read,0x30,48,192,4,芯片2通道0采集数据（脉冲发动机9点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,71
ADS1258,read,0x31,49,196,4,芯片2通道1采集数据（脉冲发动机10点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,72
ADS1258,read,0x32,50,200,4,芯片2通道2采集数据（脉冲发动机11点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,73
ADS1258,read,0x33,51,204,4,芯片2通道3采集数据（脉冲发动机12点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,74
ADS1258,read,0x34,52,208,4,芯片2通道4采集数据（备份1点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,75
ADS1258,read,0x35,53,212,4,芯片2通道5采集数据（备份2点火）,"回读，低24位有效，高8位为0。
公式：电压值 = 采样原始数据 * LSB * 运放系数；
其中本设计VREF = 5V，LSB = VREF / 0x780000;
运放系数计算如下：
a = 采样原始数据 * LSB；
（1）当a >= 3.0时，运放系数 = 16.230；
（2）当3.0 > a >= 0.0时，运放系数 = -0.1594 * a2 + 0.843 * a + 15.1；

注意：热电池激活、28.5V(B)电源电压、28.5V(1)电源电压的运放系数为19.18；其余通道运放系数按照以上公式进行判断。",,ADS1258 IP核通用型地址分配表（公开） .xlsx,Sheet1,76
